"Notes"	"Year"	"Year Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	"Residence State"	"Residence State Code"	Deaths	Population	Crude Rate
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"California"	"06"	25475	1974129	1290.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Colorado"	"08"	4062	310101	1309.9
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Connecticut"	"09"	2670	213726	1249.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Delaware"	"10"	947	70076	1351.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"District of Columbia"	"11"	553	27432	2015.9
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Florida"	"12"	20289	1382885	1467.2
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Georgia"	"13"	9769	550424	1774.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Hawaii"	"15"	1071	86039	1244.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Idaho"	"16"	1500	109829	1365.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Illinois"	"17"	10679	702385	1520.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Indiana"	"18"	6866	382655	1794.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Iowa"	"19"	2912	186572	1560.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Kansas"	"20"	2635	165016	1596.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Kentucky"	"21"	5582	262473	2126.7
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Louisiana"	"22"	5258	262523	2002.9
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Maine"	"23"	1436	101281	1417.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Maryland"	"24"	4808	337771	1423.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Massachusetts"	"25"	5053	405281	1246.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Michigan"	"26"	10192	623738	1634.0
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Minnesota"	"27"	4117	326108	1262.5
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Mississippi"	"28"	3737	167552	2230.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Missouri"	"29"	6613	361699	1828.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Montana"	"30"	1008	74961	1344.7
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Nebraska"	"31"	1613	107981	1493.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Nevada"	"32"	2923	175346	1667.0
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"New Hampshire"	"33"	1289	94741	1360.6
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"New Jersey"	"34"	6310	516226	1222.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"New Mexico"	"35"	2055	127895	1606.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"New York"	"36"	13947	1120311	1244.9
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"North Carolina"	"37"	10479	605454	1730.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"North Dakota"	"38"	606	42329	1431.6
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Ohio"	"39"	12743	709783	1795.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Oklahoma"	"40"	4583	216245	2119.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Oregon"	"41"	3910	260496	1501.0
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Pennsylvania"	"42"	12700	813996	1560.2
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Rhode Island"	"44"	962	66925	1437.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"South Carolina"	"45"	5800	327472	1771.1
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"South Dakota"	"46"	758	56378	1344.5
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Tennessee"	"47"	8091	402492	2010.2
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Texas"	"48"	22494	1369271	1642.8
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Utah"	"49"	1738	137591	1263.2
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Vermont"	"50"	589	45609	1291.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Virginia"	"51"	7412	472272	1569.4
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Washington"	"53"	5867	431631	1359.3
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"West Virginia"	"54"	2572	118712	2166.6
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Wisconsin"	"55"	4997	366203	1364.5
	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"	"Wyoming"	"56"	581	37783	1537.7
"Total"	"2023 (provisional)"	"2023"	"65-69 years"	"65-69"			288996	18631422	1551.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Alabama"	"01"	6907	243171	2840.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Alaska"	"02"	653	28671	2277.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Arizona"	"04"	7718	365727	2110.3
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Arkansas"	"05"	4292	142386	3014.3
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"California"	"06"	30174	1586759	1901.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Colorado"	"08"	4774	249938	1910.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Connecticut"	"09"	3014	166204	1813.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Delaware"	"10"	1177	57199	2057.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"District of Columbia"	"11"	539	22543	2391.0
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Florida"	"12"	24459	1219254	2006.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Georgia"	"13"	11145	443833	2511.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Hawaii"	"15"	1396	76196	1832.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Idaho"	"16"	1859	89656	2073.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Illinois"	"17"	12285	558878	2198.2
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Indiana"	"18"	7884	304556	2588.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Iowa"	"19"	3680	150915	2438.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Kansas"	"20"	3293	130494	2523.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Kentucky"	"21"	6255	214250	2919.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Louisiana"	"22"	5747	208345	2758.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Maine"	"23"	1837	83889	2189.8
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Maryland"	"24"	5658	270510	2091.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Massachusetts"	"25"	6040	326263	1851.3
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Michigan"	"26"	11627	499543	2327.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Minnesota"	"27"	5161	258609	1995.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Mississippi"	"28"	4220	135300	3119.0
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Missouri"	"29"	7432	289558	2566.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Montana"	"30"	1327	61806	2147.0
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Nebraska"	"31"	1978	87539	2259.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Nevada"	"32"	3519	146760	2397.8
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"New Hampshire"	"33"	1524	74533	2044.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"New Jersey"	"34"	7335	406152	1806.0
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"New Mexico"	"35"	2460	110542	2225.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"New York"	"36"	16782	908521	1847.2
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"North Carolina"	"37"	11996	501124	2393.8
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"North Dakota"	"38"	704	32551	2162.8
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Ohio"	"39"	14331	571722	2506.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Oklahoma"	"40"	5091	172263	2955.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Oregon"	"41"	4847	225473	2149.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Pennsylvania"	"42"	14835	655049	2264.7
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Rhode Island"	"44"	1039	52538	1977.6
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"South Carolina"	"45"	6875	277174	2480.4
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"South Dakota"	"46"	944	43502	2170.0
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Tennessee"	"47"	9282	327032	2838.3
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Texas"	"48"	25835	1069219	2416.2
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Utah"	"49"	2171	108285	2004.9
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Vermont"	"50"	730	37873	1927.5
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Virginia"	"51"	8577	385817	2223.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Washington"	"53"	7270	352951	2059.8
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"West Virginia"	"54"	3067	104244	2942.1
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Wisconsin"	"55"	6278	292423	2146.9
	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"	"Wyoming"	"56"	661	29277	2257.7
"Total"	"2023 (provisional)"	"2023"	"70-74 years"	"70-74"			338684	15157017	2234.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Alabama"	"01"	7755	174946	4432.8
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Alaska"	"02"	594	17700	3355.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Arizona"	"04"	9366	280982	3333.3
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Arkansas"	"05"	4887	104685	4668.3
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"California"	"06"	34817	1140952	3051.6
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Colorado"	"08"	5444	168228	3236.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Connecticut"	"09"	3846	125849	3056.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Delaware"	"10"	1427	40844	3493.8
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"District of Columbia"	"11"	468	15816	2959.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Florida"	"12"	30063	968615	3103.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Georgia"	"13"	12516	314166	3983.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Hawaii"	"15"	1476	55454	2661.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Idaho"	"16"	2221	62937	3528.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Illinois"	"17"	13953	394924	3533.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Indiana"	"18"	8694	210728	4125.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Iowa"	"19"	4102	103978	3945.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Kansas"	"20"	3736	90782	4115.4
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Kentucky"	"21"	7097	148352	4783.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Louisiana"	"22"	6145	143803	4273.2
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Maine"	"23"	2224	58920	3774.6
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Maryland"	"24"	6671	195518	3412.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Massachusetts"	"25"	7583	235432	3220.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Michigan"	"26"	13114	346559	3784.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Minnesota"	"27"	5878	177515	3311.3
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Mississippi"	"28"	4508	94800	4755.3
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Missouri"	"29"	8395	206797	4059.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Montana"	"30"	1388	41221	3367.2
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Nebraska"	"31"	2304	59305	3885.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Nevada"	"32"	4161	107192	3881.8
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"New Hampshire"	"33"	1836	52129	3522.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"New Jersey"	"34"	9007	301671	2985.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"New Mexico"	"35"	2628	77890	3374.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"New York"	"36"	19416	655902	2960.2
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"North Carolina"	"37"	14278	359363	3973.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"North Dakota"	"38"	751	22297	3368.2
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Ohio"	"39"	15831	392919	4029.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Oklahoma"	"40"	5747	124826	4604.0
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Oregon"	"41"	5709	157501	3624.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Pennsylvania"	"42"	17336	466673	3714.8
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Rhode Island"	"44"	1268	37751	3358.9
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"South Carolina"	"45"	7852	199062	3944.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"South Dakota"	"46"	1000	27376	3652.8
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Tennessee"	"47"	10313	233871	4409.7
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Texas"	"48"	28941	745616	3881.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Utah"	"49"	2599	75419	3446.1
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Vermont"	"50"	879	26408	3328.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Virginia"	"51"	10225	281092	3637.6
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Washington"	"53"	8391	247207	3394.3
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"West Virginia"	"54"	3301	71411	4622.5
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Wisconsin"	"55"	6924	198304	3491.6
	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"	"Wyoming"	"56"	726	19312	3759.3
"Total"	"2023 (provisional)"	"2023"	"75-79 years"	"75-79"			389791	10861000	3588.9
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Alabama"	"01"	7609	105534	7210.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Alaska"	"02"	555	9307	5963.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Arizona"	"04"	9732	171337	5680.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Arkansas"	"05"	4776	64640	7388.6
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"California"	"06"	37539	714480	5254.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Colorado"	"08"	5606	96244	5824.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Connecticut"	"09"	4373	77036	5676.6
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Delaware"	"10"	1511	23564	6412.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"District of Columbia"	"11"	506	10298	4913.6
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Florida"	"12"	32376	621566	5208.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Georgia"	"13"	12342	181492	6800.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Hawaii"	"15"	1522	33280	4573.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Idaho"	"16"	2442	36729	6648.7
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Illinois"	"17"	15043	250017	6016.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Indiana"	"18"	9263	131059	7067.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Iowa"	"19"	4282	68303	6269.1
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Kansas"	"20"	3814	56728	6723.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Kentucky"	"21"	6879	89264	7706.4
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Louisiana"	"22"	6103	86688	7040.2
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Maine"	"23"	2383	34599	6887.5
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Maryland"	"24"	7008	120179	5831.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Massachusetts"	"25"	8328	142668	5837.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Michigan"	"26"	13857	211344	6556.6
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Minnesota"	"27"	6747	113332	5953.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Mississippi"	"28"	4385	57987	7562.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Missouri"	"29"	8899	129389	6877.7
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Montana"	"30"	1544	24532	6293.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Nebraska"	"31"	2498	37525	6656.9
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Nevada"	"32"	3948	60840	6489.2
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"New Hampshire"	"33"	1984	29906	6634.1
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"New Jersey"	"34"	10079	189301	5324.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"New Mexico"	"35"	2785	46195	6028.8
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"New York"	"36"	21250	421658	5039.6
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"North Carolina"	"37"	14016	208908	6709.2
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"North Dakota"	"38"	841	14459	5816.4
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Ohio"	"39"	16846	247280	6812.5
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Oklahoma"	"40"	5808	77212	7522.1
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Oregon"	"41"	5914	89771	6587.9
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Pennsylvania"	"42"	18612	295807	6291.9
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Rhode Island"	"44"	1337	23182	5767.4
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"South Carolina"	"45"	7767	111670	6955.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"South Dakota"	"46"	1116	16758	6659.5
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Tennessee"	"47"	10423	138359	7533.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Texas"	"48"	28796	441317	6525.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Utah"	"49"	2973	45073	6596.0
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Vermont"	"50"	940	15124	6215.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Virginia"	"51"	10582	168949	6263.4
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Washington"	"53"	8742	141652	6171.5
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"West Virginia"	"54"	3212	42991	7471.3
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Wisconsin"	"55"	7778	122730	6337.5
	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"	"Wyoming"	"56"	726	11282	6435.0
"Total"	"2023 (provisional)"	"2023"	"80-84 years"	"80-84"			408397	6659545	6132.5
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Alabama"	"01"	6839	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Alaska"	"02"	476	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Arizona"	"04"	8675	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Arkansas"	"05"	4057	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"California"	"06"	38343	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Colorado"	"08"	5764	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Connecticut"	"09"	4450	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Delaware"	"10"	1326	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"District of Columbia"	"11"	452	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Florida"	"12"	30540	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Georgia"	"13"	10747	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Hawaii"	"15"	1540	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Idaho"	"16"	2229	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Illinois"	"17"	14348	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Indiana"	"18"	8588	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Iowa"	"19"	4610	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Kansas"	"20"	3810	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Kentucky"	"21"	5882	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Louisiana"	"22"	5280	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Maine"	"23"	2366	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Maryland"	"24"	6485	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Massachusetts"	"25"	8602	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Michigan"	"26"	12977	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Minnesota"	"27"	6925	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Mississippi"	"28"	3834	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Missouri"	"29"	8176	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Montana"	"30"	1594	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Nebraska"	"31"	2551	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Nevada"	"32"	3292	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"New Hampshire"	"33"	2005	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"New Jersey"	"34"	10374	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"New Mexico"	"35"	2656	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"New York"	"36"	21762	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"North Carolina"	"37"	13163	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"North Dakota"	"38"	928	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Ohio"	"39"	16281	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Oklahoma"	"40"	5010	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Oregon"	"41"	5418	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Pennsylvania"	"42"	18623	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Rhode Island"	"44"	1403	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"South Carolina"	"45"	6735	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"South Dakota"	"46"	1098	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Tennessee"	"47"	8977	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Texas"	"48"	26965	Not Applicable	Not Applicable
	"2023 (provisional)"	"2023"	"85-89 years"	"85-89"	"Utah"	"49"	3028	Not Applicable	Not Applicable
